Objectid;Punktname;Rubrik;Kante;Nummer_nach;Id_opendata;V_coord;H_coord
2;Aarberg, Schwimmbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Bern Bahnhof</li></ul>";8580406;1210003.764;2587562.363
3;Aarberg, Schwimmbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>106 Bern Bahnhof</li><li>106 Zollikofen</li><li>41 Breitenrain</li><li>41 Zollikofen</li></ul>";8580406;1205480.455;2601783.283
4;Aarberg, Schwimmbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Aarberg, Post/Bahnhof</li></ul>";8580406;1209980.941;2587570.432
5;Aarestrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li></ul>";8589053;1203786.099;2601361.092
6;Aarestrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8589053;1203780.099;2601349.092
7;Aarmattweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8589054;1204284.102;2601234.095
8;Aarmattweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li></ul>";8589054;1204303.101;2601236.096
9;Aegertenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>31 Brunnadernstrasse</li></ul>";8588988;1198767.535;2600724.419
10;Aegertenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8588988;1198832.958;2600697.403
11;Aegertenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8588988;1198917.573;2600707.384
12;Aegertenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>31 Niederwangen Erle</li></ul>";8588988;1198789.293;2600813.539
13;Aeschebrunnmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li></ul>";8589019;1204000.818;2600252.873
14;Aeschebrunnmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8589019;1203997.246;2600261.074
15;Aespliz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>41 Breitenrain</li><li>43 Ittigen Bahnhof</li></ul>";8576992;1203106.872;2603110.002
16;Aespliz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>40 Kappelisacker</li><li>41 Zollikofen</li><li>48 Bolligen Bahnhof</li></ul>";8576992;1203159.492;2603105.8
17;Aespliz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8576992;1203149.544;2603104.054
18;Aetzikofen Abzweigung;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Wahlendorf</li></ul>";8571376;1206050.143;2595784.602
19;Aetzikofen Abzweigung;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li></ul>";8571376;1206065.073;2595764.763
20;Aeussere Enge;Haltestelle;;"<ul style=""padding-left: 15px;""><li>21 Bern Bahnhof</li></ul>";8590004;1201664.583;2600255.312
21;Aeussere Enge;Haltestelle;;"<ul style=""padding-left: 15px;""><li>21 Bremgarten</li></ul>";8590004;1201616.549;2600251.121
22;Allmendingen Käserei;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Kappelisacker</li></ul>";8577024;1195984.488;2606504.249
23;Alpenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Niederwangen Bahnhof</li></ul>";8590104;1197266.615;2601618.489
24;Altes Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>46 Bolligen Bahnhof</li><li>48 Bolligen Bahnhof</li></ul>";8589010;1202890.057;2604555.109
25;Altikofen Nord;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>33 Ittigen Talgut-Zentrum</li></ul>";8505434;1203381.636;2601934.382
26;Altikofen Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>33 Ittigen Talgut-Zentrum</li></ul>";8505436;1203277.787;2601937.292
27;Altikofen West;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>33 Ittigen Talgut-Zentrum</li></ul>";8505435;1203321.841;2601756.449
28;Aumatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Bern Bahnhof</li></ul>";8580405;1201855.047;2596135.097
29;Aumatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Schlossmatt</li></ul>";8580405;1201865.044;2596169.095
30;Ausserortschwaben;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Wahlendorf</li></ul>";8571372;1204048.117;2597780.142
31;Ausserortschwaben;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li></ul>";8571372;1204082.118;2597715.141
32;Babimoosweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8505437;1203213.679;2602509.323
33;Babimoosweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li></ul>";8505437;1203219.235;2602509.164
34;Bächtelen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Brünnen Westside Bahnhof</li></ul>";8590107;1197102.965;2601461.355
35;Bächtelen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Wabern Lindenweg</li><li>29 Wabern Lindenweg</li></ul>";8590107;1197039.472;2601506.183
36;Badgasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>30 Bern Bahnhof</li></ul>";8590113;1199448.472;2601078.597
37;Bärenpark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li></ul>";8590034;1199693.905;2601590.921
38;Bärenpark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li></ul>";8590034;1199710.045;2601593.821
39;Bärenplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li><li>30 Bern Bahnhof</li><li>6 Worb Dorf</li><li>7 Ostring</li><li>8 Saali</li><li>9 Wankdorf Bahnhof</li></ul>";8588989;1199666.269;2600333.216
40;Bärenplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li><li>6 Fischermätteli</li><li>7 Bümpliz</li><li>8 Brünnen Westside Bahnhof</li><li>9 Wabern</li></ul>";8588989;1199677.742;2600330.832
41;Beaumont;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>3 Bern Bahnhof</li></ul>";8590016;1198491.948;2599515.056
42;Beaumont;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>3 Weissenbühl</li></ul>";8590016;1198492.498;2599504.059
43;Belp Aemmenmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li><li>332 Belp Bahnhof</li></ul>";8588904;1194446.68;2605026.31
44;Belp Aemmenmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588904;1194435.435;2605032.925
45;Belp Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li><li>160 Konolfingen Dorf</li><li>331 Belp Bahnhof</li><li>331 Belp Riedli</li><li>332 Belp Aemmenmatt</li><li>332 Belp Bahnhof</li></ul>";8571632;1193102.448;2604583.139
46;Belp Bützacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588703;1193192.224;2606146.984
47;Belp Bützacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588703;1193230.919;2606119.203
48;Belp Eissel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>332 Belp Aemmenmatt</li></ul>";8590124;1193917.339;2605098.298
49;Belp Eissel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>332 Belp Bahnhof</li></ul>";8590124;1193932.42;2605072.75
50;Belp Fahrhubelweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588704;1193065.026;2606419.307
51;Belp Fahrhubelweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588704;1193106.036;2606374.328
52;Belp Giessenbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588273;1195372.79;2605105.09
53;Belp Giessenbad;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588273;1195357.696;2605085
54;Belp Greulebach;Haltestelle;;"<ul style=""padding-left: 15px;""><li>331 Belp Bahnhof</li></ul>";8590116;1192267.695;2605103.902
55;Belp Greulebach;Haltestelle;;"<ul style=""padding-left: 15px;""><li>331 Belp Riedli</li></ul>";8590116;1192283.518;2605088.573
56;Belp Holiebi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588264;1193396.655;2605323.295
57;Belp Holiebi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588264;1193414.858;2605326.47
58;Belp Lehn;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588261;1192924.796;2606697.649
59;Belp Lehn;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588261;1192944.904;2606721.462
60;Belp Mühlematt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>331 Belp Riedli</li></ul>";8507990;1192703.161;2604995.859
61;Belp Mühlematt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>331 Belp Bahnhof</li></ul>";8507990;1192702.913;2605007.479
62;Belp Muristrasse Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588270;1194306.451;2604741.221
